Region,Type Kj�ring,Drivstofftype,�r,Statistikkvariabel,Antall,Dato
Norge,Egentransport,Parafin,2015,Beltemotorsykkel,0,1/1/2015
Norge,Egentransport,Parafin,2015,Traktor,70,1/1/2015
Norge,Egentransport,Parafin,2015,Motorredskap,0,1/1/2015
Norge,Egentransport,Parafin,2016,Personbil,9,1/1/2016
Norge,Egentransport,Parafin,2016,Ambulanse,0,1/1/2016
Norge,Egentransport,Parafin,2016,Buss,0,1/1/2016
Norge,Egentransport,Parafin,2016,Varebil,3,1/1/2016
Norge,Egentransport,Parafin,2016,Kombinert bil,0,1/1/2016
Norge,Egentransport,Parafin,2016,Lastebil,17,1/1/2016
Norge,Egentransport,Parafin,2016,Moped,0,1/1/2016
Norge,Egentransport,Parafin,2016,Lett motorsykkel,0,1/1/2016
Norge,Egentransport,Parafin,2016,Tung motorsykkel,0,1/1/2016
Norge,Egentransport,Parafin,2016,Beltemotorsykkel,0,1/1/2016
Norge,Egentransport,Parafin,2016,Traktor,69,1/1/2016
Norge,Egentransport,Parafin,2016,Motorredskap,0,1/1/2016
Norge,Egentransport,Parafin,2017,Personbil,8,1/1/2017
Norge,Egentransport,Parafin,2017,Ambulanse,0,1/1/2017
Norge,Egentransport,Parafin,2017,Buss,1,1/1/2017
Norge,Egentransport,Parafin,2017,Varebil,3,1/1/2017
Norge,Egentransport,Parafin,2017,Kombinert bil,0,1/1/2017
Norge,Egentransport,Parafin,2017,Lastebil,18,1/1/2017
Norge,Egentransport,Parafin,2017,Moped,0,1/1/2017
Norge,Egentransport,Parafin,2017,Lett motorsykkel,0,1/1/2017
Norge,Egentransport,Parafin,2017,Tung motorsykkel,0,1/1/2017
Norge,Egentransport,Parafin,2017,Beltemotorsykkel,0,1/1/2017
Norge,Egentransport,Parafin,2017,Traktor,70,1/1/2017
Norge,Egentransport,Parafin,2017,Motorredskap,0,1/1/2017
Norge,Egentransport,Parafin,2018,Personbil,11,1/1/2018
Norge,Egentransport,Parafin,2018,Ambulanse,0,1/1/2018
Norge,Egentransport,Parafin,2018,Buss,1,1/1/2018
Norge,Egentransport,Parafin,2018,Varebil,4,1/1/2018
Norge,Egentransport,Parafin,2018,Kombinert bil,0,1/1/2018
Norge,Egentransport,Parafin,2018,Lastebil,16,1/1/2018
Norge,Egentransport,Parafin,2018,Moped,0,1/1/2018
Norge,Egentransport,Parafin,2018,Lett motorsykkel,0,1/1/2018
Norge,Egentransport,Parafin,2018,Tung motorsykkel,0,1/1/2018
Norge,Egentransport,Parafin,2018,Beltemotorsykkel,0,1/1/2018
Norge,Egentransport,Parafin,2018,Traktor,72,1/1/2018
Norge,Egentransport,Parafin,2018,Motorredskap,0,1/1/2018
Norge,Egentransport,Parafin,2019,Personbil,13,1/1/2019
Norge,Egentransport,Parafin,2019,Ambulanse,0,1/1/2019
Norge,Egentransport,Parafin,2019,Buss,1,1/1/2019
Norge,Egentransport,Parafin,2019,Varebil,4,1/1/2019
Norge,Egentransport,Parafin,2019,Kombinert bil,0,1/1/2019
Norge,Egentransport,Parafin,2019,Lastebil,20,1/1/2019
Norge,Egentransport,Parafin,2019,Moped,0,1/1/2019
Norge,Egentransport,Parafin,2019,Lett motorsykkel,0,1/1/2019
Norge,Egentransport,Parafin,2019,Tung motorsykkel,1,1/1/2019
Norge,Egentransport,Parafin,2019,Beltemotorsykkel,0,1/1/2019
Norge,Egentransport,Parafin,2019,Traktor,68,1/1/2019
Norge,Egentransport,Parafin,2019,Motorredskap,0,1/1/2019
Norge,Egentransport,Parafin,2020,Personbil,15,1/1/2020
Norge,Egentransport,Parafin,2020,Ambulanse,0,1/1/2020
Norge,Egentransport,Parafin,2020,Buss,1,1/1/2020
Norge,Egentransport,Parafin,2020,Varebil,3,1/1/2020
Norge,Egentransport,Parafin,2020,Kombinert bil,0,1/1/2020
Norge,Egentransport,Parafin,2020,Lastebil,20,1/1/2020
Norge,Egentransport,Parafin,2020,Moped,0,1/1/2020
Norge,Egentransport,Parafin,2020,Lett motorsykkel,0,1/1/2020
Norge,Egentransport,Parafin,2020,Tung motorsykkel,1,1/1/2020
Norge,Egentransport,Parafin,2020,Beltemotorsykkel,0,1/1/2020
Norge,Egentransport,Parafin,2020,Traktor,68,1/1/2020
Norge,Egentransport,Parafin,2020,Motorredskap,0,1/1/2020
Norge,Egentransport,Gass,2008,Personbil,23,1/1/2008
Norge,Egentransport,Gass,2008,Ambulanse,0,1/1/2008
Norge,Egentransport,Gass,2008,Buss,2,1/1/2008
Norge,Egentransport,Gass,2008,Varebil,45,1/1/2008
Norge,Egentransport,Gass,2008,Kombinert bil,5,1/1/2008
Norge,Egentransport,Gass,2008,Lastebil,14,1/1/2008
Norge,Egentransport,Gass,2008,Moped,0,1/1/2008
Norge,Egentransport,Gass,2008,Lett motorsykkel,0,1/1/2008
Norge,Egentransport,Gass,2008,Tung motorsykkel,2,1/1/2008
Norge,Egentransport,Gass,2008,Beltemotorsykkel,0,1/1/2008
Norge,Egentransport,Gass,2008,Traktor,2,1/1/2008
Norge,Egentransport,Gass,2008,Motorredskap,2,1/1/2008
Norge,Egentransport,Gass,2009,Personbil,23,1/1/2009
Norge,Egentransport,Gass,2009,Ambulanse,0,1/1/2009
Norge,Egentransport,Gass,2009,Buss,1,1/1/2009
Norge,Egentransport,Gass,2009,Varebil,58,1/1/2009
Norge,Egentransport,Gass,2009,Kombinert bil,5,1/1/2009
Norge,Egentransport,Gass,2009,Lastebil,16,1/1/2009
Norge,Egentransport,Gass,2009,Moped,0,1/1/2009
Norge,Egentransport,Gass,2009,Lett motorsykkel,0,1/1/2009
Norge,Egentransport,Gass,2009,Tung motorsykkel,2,1/1/2009
Norge,Egentransport,Gass,2009,Beltemotorsykkel,0,1/1/2009
Norge,Egentransport,Gass,2009,Traktor,2,1/1/2009
Norge,Egentransport,Gass,2009,Motorredskap,2,1/1/2009
Norge,Egentransport,Gass,2010,Personbil,26,1/1/2010
Norge,Egentransport,Gass,2010,Ambulanse,0,1/1/2010
Norge,Egentransport,Gass,2010,Buss,5,1/1/2010
Norge,Egentransport,Gass,2010,Varebil,103,1/1/2010
Norge,Egentransport,Gass,2010,Kombinert bil,5,1/1/2010
Norge,Egentransport,Gass,2010,Lastebil,22,1/1/2010
Norge,Egentransport,Gass,2010,Moped,0,1/1/2010
Norge,Egentransport,Gass,2010,Lett motorsykkel,0,1/1/2010
Norge,Egentransport,Gass,2010,Tung motorsykkel,2,1/1/2010
Norge,Egentransport,Gass,2010,Beltemotorsykkel,0,1/1/2010
Norge,Egentransport,Gass,2010,Traktor,2,1/1/2010
Norge,Egentransport,Gass,2010,Motorredskap,2,1/1/2010
Norge,Egentransport,Gass,2011,Personbil,36,1/1/2011
Norge,Egentransport,Gass,2011,Ambulanse,0,1/1/2011
Norge,Egentransport,Gass,2011,Buss,8,1/1/2011
Norge,Egentransport,Gass,2011,Varebil,126,1/1/2011
Norge,Egentransport,Gass,2011,Kombinert bil,5,1/1/2011
Norge,Egentransport,Gass,2011,Lastebil,21,1/1/2011
Norge,Egentransport,Gass,2011,Moped,0,1/1/2011
Norge,Egentransport,Gass,2011,Lett motorsykkel,0,1/1/2011
Norge,Egentransport,Gass,2011,Tung motorsykkel,1,1/1/2011
Norge,Egentransport,Gass,2011,Beltemotorsykkel,0,1/1/2011
Norge,Egentransport,Gass,2011,Traktor,2,1/1/2011
Norge,Egentransport,Gass,2011,Motorredskap,2,1/1/2011
Norge,Egentransport,Gass,2012,Personbil,35,1/1/2012
Norge,Egentransport,Gass,2012,Ambulanse,0,1/1/2012
Norge,Egentransport,Gass,2012,Buss,4,1/1/2012
Norge,Egentransport,Gass,2012,Varebil,143,1/1/2012
Norge,Egentransport,Gass,2012,Kombinert bil,5,1/1/2012
Norge,Egentransport,Gass,2012,Lastebil,26,1/1/2012
Norge,Egentransport,Gass,2012,Moped,0,1/1/2012
Norge,Egentransport,Gass,2012,Lett motorsykkel,0,1/1/2012
Norge,Egentransport,Gass,2012,Tung motorsykkel,2,1/1/2012
Norge,Egentransport,Gass,2012,Beltemotorsykkel,0,1/1/2012
Norge,Egentransport,Gass,2012,Traktor,2,1/1/2012
Norge,Egentransport,Gass,2012,Motorredskap,2,1/1/2012
Norge,Egentransport,Gass,2013,Personbil,58,1/1/2013
Norge,Egentransport,Gass,2013,Ambulanse,0,1/1/2013
Norge,Egentransport,Gass,2013,Buss,4,1/1/2013
Norge,Egentransport,Gass,2013,Varebil,164,1/1/2013
Norge,Egentransport,Gass,2013,Kombinert bil,4,1/1/2013
Norge,Egentransport,Gass,2013,Lastebil,57,1/1/2013
Norge,Egentransport,Gass,2013,Moped,0,1/1/2013
Norge,Egentransport,Gass,2013,Lett motorsykkel,0,1/1/2013
Norge,Egentransport,Gass,2013,Tung motorsykkel,2,1/1/2013
Norge,Egentransport,Gass,2013,Beltemotorsykkel,0,1/1/2013
Norge,Egentransport,Gass,2013,Traktor,4,1/1/2013
Norge,Egentransport,Gass,2013,Motorredskap,1,1/1/2013
Norge,Egentransport,Gass,2014,Personbil,78,1/1/2014
Norge,Egentransport,Gass,2014,Ambulanse,0,1/1/2014
Norge,Egentransport,Gass,2014,Buss,5,1/1/2014
Norge,Egentransport,Gass,2014,Varebil,181,1/1/2014
Norge,Egentransport,Gass,2014,Kombinert bil,4,1/1/2014
Norge,Egentransport,Gass,2014,Lastebil,62,1/1/2014
Norge,Egentransport,Gass,2014,Moped,0,1/1/2014
Norge,Egentransport,Gass,2014,Lett motorsykkel,0,1/1/2014
Norge,Egentransport,Gass,2014,Tung motorsykkel,2,1/1/2014
Norge,Egentransport,Gass,2014,Beltemotorsykkel,0,1/1/2014
Norge,Egentransport,Gass,2014,Traktor,4,1/1/2014
Norge,Egentransport,Gass,2014,Motorredskap,1,1/1/2014
Norge,Egentransport,Gass,2015,Personbil,85,1/1/2015
Norge,Egentransport,Gass,2015,Ambulanse,0,1/1/2015
Norge,Egentransport,Gass,2015,Buss,22,1/1/2015
Norge,Egentransport,Gass,2015,Varebil,191,1/1/2015
Norge,Egentransport,Gass,2015,Kombinert bil,4,1/1/2015
Norge,Egentransport,Gass,2015,Lastebil,85,1/1/2015
Norge,Egentransport,Gass,2015,Moped,0,1/1/2015
Norge,Egentransport,Gass,2015,Lett motorsykkel,0,1/1/2015
Norge,Egentransport,Gass,2015,Tung motorsykkel,2,1/1/2015
Norge,Egentransport,Gass,2015,Beltemotorsykkel,0,1/1/2015
Norge,Egentransport,Gass,2015,Traktor,4,1/1/2015
Norge,Egentransport,Gass,2015,Motorredskap,0,1/1/2015
Norge,Egentransport,Gass,2016,Personbil,83,1/1/2016
Norge,Egentransport,Gass,2016,Ambulanse,0,1/1/2016
Norge,Egentransport,Gass,2016,Buss,71,1/1/2016
Norge,Egentransport,Gass,2016,Varebil,251,1/1/2016
Norge,Egentransport,Gass,2016,Kombinert bil,3,1/1/2016
Norge,Egentransport,Gass,2016,Lastebil,101,1/1/2016
Norge,Egentransport,Gass,2016,Moped,0,1/1/2016
Norge,Egentransport,Gass,2016,Lett motorsykkel,0,1/1/2016
Norge,Egentransport,Gass,2016,Tung motorsykkel,1,1/1/2016
Norge,Egentransport,Gass,2016,Beltemotorsykkel,0,1/1/2016
Norge,Egentransport,Gass,2016,Traktor,4,1/1/2016
Norge,Egentransport,Gass,2016,Motorredskap,1,1/1/2016
Norge,Egentransport,Gass,2017,Personbil,110,1/1/2017
Norge,Egentransport,Gass,2017,Ambulanse,0,1/1/2017
Norge,Egentransport,Gass,2017,Buss,102,1/1/2017
Norge,Egentransport,Gass,2017,Varebil,330,1/1/2017
Norge,Egentransport,Gass,2017,Kombinert bil,2,1/1/2017
Norge,Egentransport,Gass,2017,Lastebil,167,1/1/2017
Norge,Egentransport,Gass,2017,Moped,0,1/1/2017
Norge,Egentransport,Gass,2017,Lett motorsykkel,0,1/1/2017
Norge,Egentransport,Gass,2017,Tung motorsykkel,1,1/1/2017
Norge,Egentransport,Gass,2017,Beltemotorsykkel,0,1/1/2017
Norge,Egentransport,Gass,2017,Traktor,4,1/1/2017
Norge,Egentransport,Gass,2017,Motorredskap,1,1/1/2017
Norge,Egentransport,Gass,2018,Personbil,176,1/1/2018
Norge,Egentransport,Gass,2018,Ambulanse,0,1/1/2018
Norge,Egentransport,Gass,2018,Buss,102,1/1/2018
Norge,Egentransport,Gass,2018,Varebil,364,1/1/2018
Norge,Egentransport,Gass,2018,Kombinert bil,2,1/1/2018
Norge,Egentransport,Gass,2018,Lastebil,181,1/1/2018
Norge,Egentransport,Gass,2018,Moped,0,1/1/2018
Norge,Egentransport,Gass,2018,Lett motorsykkel,0,1/1/2018
Norge,Egentransport,Gass,2018,Tung motorsykkel,1,1/1/2018
Norge,Egentransport,Gass,2018,Beltemotorsykkel,0,1/1/2018
Norge,Egentransport,Gass,2018,Traktor,4,1/1/2018
Norge,Egentransport,Gass,2018,Motorredskap,1,1/1/2018
Norge,Egentransport,Gass,2019,Personbil,182,1/1/2019
Norge,Egentransport,Gass,2019,Ambulanse,0,1/1/2019
Norge,Egentransport,Gass,2019,Buss,134,1/1/2019
Norge,Egentransport,Gass,2019,Varebil,388,1/1/2019
Norge,Egentransport,Gass,2019,Kombinert bil,2,1/1/2019
Norge,Egentransport,Gass,2019,Lastebil,286,1/1/2019
Norge,Egentransport,Gass,2019,Moped,0,1/1/2019
Norge,Egentransport,Gass,2019,Lett motorsykkel,0,1/1/2019
Norge,Egentransport,Gass,2019,Tung motorsykkel,1,1/1/2019
Norge,Egentransport,Gass,2019,Beltemotorsykkel,0,1/1/2019
Norge,Egentransport,Gass,2019,Traktor,4,1/1/2019
Norge,Egentransport,Gass,2019,Motorredskap,1,1/1/2019
Norge,Egentransport,Gass,2020,Personbil,196,1/1/2020
Norge,Egentransport,Gass,2020,Ambulanse,0,1/1/2020
Norge,Egentransport,Gass,2020,Buss,306,1/1/2020
Norge,Egentransport,Gass,2020,Varebil,406,1/1/2020
Norge,Egentransport,Gass,2020,Kombinert bil,1,1/1/2020
Norge,Egentransport,Gass,2020,Lastebil,331,1/1/2020
Norge,Egentransport,Gass,2020,Moped,0,1/1/2020
Norge,Egentransport,Gass,2020,Lett motorsykkel,0,1/1/2020
Norge,Egentransport,Gass,2020,Tung motorsykkel,0,1/1/2020
Norge,Egentransport,Gass,2020,Beltemotorsykkel,0,1/1/2020
Norge,Egentransport,Gass,2020,Traktor,4,1/1/2020
Norge,Egentransport,Gass,2020,Motorredskap,1,1/1/2020
Norge,Egentransport,El.,2008,Personbil,1691,1/1/2008
Norge,Egentransport,El.,2008,Ambulanse,0,1/1/2008
Norge,Egentransport,El.,2008,Buss,1,1/1/2008
Norge,Egentransport,El.,2008,Varebil,62,1/1/2008
Norge,Egentransport,El.,2008,Kombinert bil,0,1/1/2008
Norge,Egentransport,El.,2008,Lastebil,2,1/1/2008
Norge,Egentransport,El.,2008,Moped,340,1/1/2008
Norge,Egentransport,El.,2008,Lett motorsykkel,6,1/1/2008
Norge,Egentransport,El.,2008,Tung motorsykkel,679,1/1/2008
Norge,Egentransport,El.,2008,Beltemotorsykkel,0,1/1/2008
Norge,Egentransport,El.,2008,Traktor,3,1/1/2008
Norge,Egentransport,El.,2008,Motorredskap,28,1/1/2008
Norge,Egentransport,El.,2009,Personbil,1762,1/1/2009
Norge,Egentransport,El.,2009,Ambulanse,0,1/1/2009
Norge,Egentransport,El.,2009,Buss,1,1/1/2009
Norge,Egentransport,El.,2009,Varebil,63,1/1/2009
Norge,Egentransport,El.,2009,Kombinert bil,0,1/1/2009
Norge,Egentransport,El.,2009,Lastebil,2,1/1/2009
Norge,Egentransport,El.,2009,Moped,396,1/1/2009
Norge,Egentransport,El.,2009,Lett motorsykkel,6,1/1/2009
Norge,Egentransport,El.,2009,Tung motorsykkel,918,1/1/2009
Norge,Egentransport,El.,2009,Beltemotorsykkel,0,1/1/2009
Norge,Egentransport,El.,2009,Traktor,5,1/1/2009
Norge,Egentransport,El.,2009,Motorredskap,27,1/1/2009
Norge,Egentransport,El.,2010,Personbil,2035,1/1/2010
Norge,Egentransport,El.,2010,Ambulanse,0,1/1/2010
Norge,Egentransport,El.,2010,Buss,1,1/1/2010
Norge,Egentransport,El.,2010,Varebil,60,1/1/2010
Norge,Egentransport,El.,2010,Kombinert bil,0,1/1/2010
Norge,Egentransport,El.,2010,Lastebil,2,1/1/2010
Norge,Egentransport,El.,2010,Moped,498,1/1/2010
Norge,Egentransport,El.,2010,Lett motorsykkel,11,1/1/2010
Norge,Egentransport,El.,2010,Tung motorsykkel,1245,1/1/2010
Norge,Egentransport,El.,2010,Beltemotorsykkel,0,1/1/2010
Norge,Egentransport,El.,2010,Traktor,6,1/1/2010
Norge,Egentransport,El.,2010,Motorredskap,27,1/1/2010
Norge,Egentransport,El.,2011,Personbil,3849,1/1/2011
Norge,Egentransport,El.,2011,Ambulanse,0,1/1/2011
Norge,Egentransport,El.,2011,Buss,1,1/1/2011
Norge,Egentransport,El.,2011,Varebil,83,1/1/2011
Norge,Egentransport,El.,2011,Kombinert bil,0,1/1/2011
Norge,Egentransport,El.,2011,Lastebil,1,1/1/2011
Norge,Egentransport,El.,2011,Moped,642,1/1/2011
Norge,Egentransport,El.,2011,Lett motorsykkel,21,1/1/2011
Norge,Egentransport,El.,2011,Tung motorsykkel,1440,1/1/2011
Norge,Egentransport,El.,2011,Beltemotorsykkel,0,1/1/2011
Norge,Egentransport,El.,2011,Traktor,20,1/1/2011
Norge,Egentransport,El.,2011,Motorredskap,30,1/1/2011
Norge,Egentransport,El.,2012,Personbil,7961,1/1/2012
Norge,Egentransport,El.,2012,Ambulanse,0,1/1/2012
Norge,Egentransport,El.,2012,Buss,1,1/1/2012
Norge,Egentransport,El.,2012,Varebil,117,1/1/2012
Norge,Egentransport,El.,2012,Kombinert bil,0,1/1/2012
Norge,Egentransport,El.,2012,Lastebil,1,1/1/2012
Norge,Egentransport,El.,2012,Moped,766,1/1/2012
Norge,Egentransport,El.,2012,Lett motorsykkel,39,1/1/2012
Norge,Egentransport,El.,2012,Tung motorsykkel,1626,1/1/2012
Norge,Egentransport,El.,2012,Beltemotorsykkel,0,1/1/2012
Norge,Egentransport,El.,2012,Traktor,37,1/1/2012
Norge,Egentransport,El.,2012,Motorredskap,30,1/1/2012
Norge,Egentransport,El.,2013,Personbil,17670,1/1/2013
Norge,Egentransport,El.,2013,Ambulanse,0,1/1/2013
Norge,Egentransport,El.,2013,Buss,1,1/1/2013
Norge,Egentransport,El.,2013,Varebil,389,1/1/2013
Norge,Egentransport,El.,2013,Kombinert bil,0,1/1/2013
Norge,Egentransport,El.,2013,Lastebil,1,1/1/2013
Norge,Egentransport,El.,2013,Moped,881,1/1/2013
Norge,Egentransport,El.,2013,Lett motorsykkel,48,1/1/2013
Norge,Egentransport,El.,2013,Tung motorsykkel,1705,1/1/2013
Norge,Egentransport,El.,2013,Beltemotorsykkel,0,1/1/2013
Norge,Egentransport,El.,2013,Traktor,51,1/1/2013
Norge,Egentransport,El.,2013,Motorredskap,30,1/1/2013
Norge,Egentransport,El.,2014,Personbil,38422,1/1/2014
Norge,Egentransport,El.,2014,Ambulanse,0,1/1/2014
Norge,Egentransport,El.,2014,Buss,1,1/1/2014
Norge,Egentransport,El.,2014,Varebil,938,1/1/2014
Norge,Egentransport,El.,2014,Kombinert bil,0,1/1/2014
Norge,Egentransport,El.,2014,Lastebil,1,1/1/2014
Norge,Egentransport,El.,2014,Moped,947,1/1/2014
Norge,Egentransport,El.,2014,Lett motorsykkel,51,1/1/2014
Norge,Egentransport,El.,2014,Tung motorsykkel,1650,1/1/2014
Norge,Egentransport,El.,2014,Beltemotorsykkel,0,1/1/2014
Norge,Egentransport,El.,2014,Traktor,58,1/1/2014
Norge,Egentransport,El.,2014,Motorredskap,29,1/1/2014
Norge,Egentransport,El.,2015,Personbil,68516,1/1/2015
Norge,Egentransport,El.,2015,Ambulanse,0,1/1/2015
Norge,Egentransport,El.,2015,Buss,3,1/1/2015
Norge,Egentransport,El.,2015,Varebil,1634,1/1/2015
Norge,Egentransport,El.,2015,Kombinert bil,0,1/1/2015
Norge,Egentransport,El.,2015,Lastebil,1,1/1/2015
Norge,Egentransport,El.,2015,Moped,1048,1/1/2015
Norge,Egentransport,El.,2015,Lett motorsykkel,66,1/1/2015
Norge,Egentransport,El.,2015,Tung motorsykkel,1571,1/1/2015
Norge,Egentransport,El.,2015,Beltemotorsykkel,0,1/1/2015
Norge,Egentransport,El.,2015,Traktor,67,1/1/2015
Norge,Egentransport,El.,2015,Motorredskap,27,1/1/2015
Norge,Egentransport,El.,2016,Personbil,96086,1/1/2016
Norge,Egentransport,El.,2016,Ambulanse,0,1/1/2016
Norge,Egentransport,El.,2016,Buss,3,1/1/2016
Norge,Egentransport,El.,2016,Varebil,2360,1/1/2016
Norge,Egentransport,El.,2016,Kombinert bil,0,1/1/2016
Norge,Egentransport,El.,2016,Lastebil,1,1/1/2016
Norge,Egentransport,El.,2016,Moped,1142,1/1/2016
Norge,Egentransport,El.,2016,Lett motorsykkel,65,1/1/2016
Norge,Egentransport,El.,2016,Tung motorsykkel,1490,1/1/2016
Norge,Egentransport,El.,2016,Beltemotorsykkel,0,1/1/2016
Norge,Egentransport,El.,2016,Traktor,76,1/1/2016
Norge,Egentransport,El.,2016,Motorredskap,27,1/1/2016
Norge,Egentransport,El.,2017,Personbil,136255,1/1/2017
Norge,Egentransport,El.,2017,Ambulanse,0,1/1/2017
Norge,Egentransport,El.,2017,Buss,9,1/1/2017
Norge,Egentransport,El.,2017,Varebil,3234,1/1/2017
Norge,Egentransport,El.,2017,Kombinert bil,0,1/1/2017
Norge,Egentransport,El.,2017,Lastebil,1,1/1/2017
Norge,Egentransport,El.,2017,Moped,1294,1/1/2017
Norge,Egentransport,El.,2017,Lett motorsykkel,79,1/1/2017
Norge,Egentransport,El.,2017,Tung motorsykkel,1566,1/1/2017
Norge,Egentransport,El.,2017,Beltemotorsykkel,0,1/1/2017
Norge,Egentransport,El.,2017,Traktor,85,1/1/2017
Norge,Egentransport,El.,2017,Motorredskap,26,1/1/2017
Norge,Egentransport,El.,2018,Personbil,190648,1/1/2018
Norge,Egentransport,El.,2018,Ambulanse,0,1/1/2018
Norge,Egentransport,El.,2018,Buss,13,1/1/2018
Norge,Egentransport,El.,2018,Varebil,5025,1/1/2018
Norge,Egentransport,El.,2018,Kombinert bil,0,1/1/2018
Norge,Egentransport,El.,2018,Lastebil,10,1/1/2018
Norge,Egentransport,El.,2018,Moped,1385,1/1/2018
Norge,Egentransport,El.,2018,Lett motorsykkel,81,1/1/2018
Norge,Egentransport,El.,2018,Tung motorsykkel,1533,1/1/2018
Norge,Egentransport,El.,2018,Beltemotorsykkel,0,1/1/2018
Norge,Egentransport,El.,2018,Traktor,88,1/1/2018
Norge,Egentransport,El.,2018,Motorredskap,22,1/1/2018
Norge,Egentransport,El.,2019,Personbil,253464,1/1/2019
Norge,Egentransport,El.,2019,Ambulanse,0,1/1/2019
Norge,Egentransport,El.,2019,Buss,28,1/1/2019
Norge,Egentransport,El.,2019,Varebil,6946,1/1/2019
Norge,Egentransport,El.,2019,Kombinert bil,0,1/1/2019
Norge,Egentransport,El.,2019,Lastebil,16,1/1/2019
Norge,Egentransport,El.,2019,Moped,1888,1/1/2019
Norge,Egentransport,El.,2019,Lett motorsykkel,98,1/1/2019
Norge,Egentransport,El.,2019,Tung motorsykkel,1667,1/1/2019
Norge,Egentransport,El.,2019,Beltemotorsykkel,8,1/1/2019
Norge,Egentransport,El.,2019,Traktor,96,1/1/2019
Norge,Egentransport,El.,2019,Motorredskap,20,1/1/2019
Norge,Egentransport,El.,2020,Personbil,325251,1/1/2020
Norge,Egentransport,El.,2020,Ambulanse,0,1/1/2020
Norge,Egentransport,El.,2020,Buss,94,1/1/2020
Norge,Egentransport,El.,2020,Varebil,8968,1/1/2020
Norge,Egentransport,El.,2020,Kombinert bil,0,1/1/2020
Norge,Egentransport,El.,2020,Lastebil,30,1/1/2020
Norge,Egentransport,El.,2020,Moped,2683,1/1/2020
Norge,Egentransport,El.,2020,Lett motorsykkel,128,1/1/2020
Norge,Egentransport,El.,2020,Tung motorsykkel,1689,1/1/2020
Norge,Egentransport,El.,2020,Beltemotorsykkel,8,1/1/2020
Norge,Egentransport,El.,2020,Traktor,110,1/1/2020
Norge,Egentransport,El.,2020,Motorredskap,18,1/1/2020
Norge,Egentransport,Annet drivstoff,2008,Personbil,107,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Ambulanse,0,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Buss,0,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Varebil,21,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Kombinert bil,10,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Lastebil,14,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Moped,0,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Lett motorsykkel,0,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Tung motorsykkel,3,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Beltemotorsykkel,1,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Traktor,67,1/1/2008
Norge,Egentransport,Annet drivstoff,2008,Motorredskap,0,1/1/2008
Norge,Egentransport,Annet drivstoff,2009,Personbil,113,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Ambulanse,0,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Buss,0,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Varebil,20,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Kombinert bil,10,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Lastebil,15,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Moped,0,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Lett motorsykkel,0,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Tung motorsykkel,3,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Beltemotorsykkel,1,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Traktor,62,1/1/2009
Norge,Egentransport,Annet drivstoff,2009,Motorredskap,0,1/1/2009
Norge,Egentransport,Annet drivstoff,2010,Personbil,127,1/1/2010
Norge,Egentransport,Annet drivstoff,2010,Ambulanse,0,1/1/2010
Norge,Egentransport,Annet drivstoff,2010,Buss,0,1/1/2010
Norge,Egentransport,Annet drivstoff,2010,Varebil,41,1/1/2010
Norge,Egentransport,Annet drivstoff,2010,Kombinert bil,9,1/1/2010
Norge,Egentransport,Annet drivstoff,2010,Lastebil,21,1/1/2010
Norge,Egentransport,Annet drivstoff,2010,Moped,0,1/1/2010
Norge,Egentransport,Annet drivstoff,2010,Lett motorsykkel,0,1/1/2010
